energy_type,building_id,timestamp,value,unit
hotwater,Bobcat_education_Alissa,2017-02-17 15:00:00,175.8614,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 15:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 15:00:00,364.6091,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 16:00:00,175.8614,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 16:00:00,363.2095,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 17:00:00,234.3818,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 17:00:00,366.0088,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 18:00:00,205.2704,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 18:00:00,366.7121,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 19:00:00,204.9715,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 19:00:00,406.5986,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 20:00:00,205.2716,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 20:00:00,626.6938,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 21:00:00,146.4512,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 21:00:00,671.4826,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 22:00:00,29.4092,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 22:00:00,804.8052,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-17 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-17 23:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-17 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-17 23:00:00,719.4207,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 00:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 00:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 00:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 00:00:00,717.3212,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 01:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 01:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 01:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 01:00:00,825.7942,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 02:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 02:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 02:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 02:00:00,698.7758,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 03:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 03:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 03:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 03:00:00,645.939,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 04:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 04:00:00,58.8205,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 04:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 04:00:00,741.8151,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 05:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 05:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 05:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 05:00:00,482.5297,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 06:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 06:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 06:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 06:00:00,647.6886,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 07:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 07:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 07:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 07:00:00,753.3711,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 08:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 08:00:00,117.3409,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 08:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 08:00:00,580.1554,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 09:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 09:00:00,234.3818,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 09:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 09:00:00,627.0437,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 10:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 10:00:00,205.2716,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 10:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 10:00:00,844.3395,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 11:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 11:00:00,204.9715,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 11:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 11:00:00,678.1309,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 12:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 12:00:00,146.4511,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 12:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 12:00:00,543.7645,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 13:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 13:00:00,146.7512,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 13:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 13:00:00,745.6641,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 14:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 14:00:00,175.8614,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 14:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 14:00:00,707.5236,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 15:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 15:00:00,175.8614,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 15:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 15:00:00,1036.7916,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 16:00:00,204.9719,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 16:00:00,803.7496,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 17:00:00,234.3807,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 17:00:00,605.3529,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 18:00:00,146.7512,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 18:00:00,736.2165,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 19:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 19:00:00,728.8683,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 20:00:00,863.2348,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 21:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 21:00:00,560.9102,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 22:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 22:00:00,635.4416,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-18 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-18 23:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-18 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-18 23:00:00,573.1571,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 00:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 00:00:00,29.4108,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 00:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 00:00:00,711.7309,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 01:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 01:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 01:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 01:00:00,667.9835,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 02:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 02:00:00,58.5204,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 02:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 02:00:00,531.1676,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 03:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 03:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 03:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 03:00:00,598.7008,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 04:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 04:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 04:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 04:00:00,724.3194,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 05:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 05:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 05:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 05:00:00,793.6022,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 06:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 06:00:00,29.4091,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 06:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 06:00:00,855.5431,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 07:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 07:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 07:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 07:00:00,807.9486,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 08:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 08:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 08:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 08:00:00,861.4853,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 09:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 09:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 09:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 09:00:00,691.0777,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 10:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 10:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 10:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 10:00:00,854.1371,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 11:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 11:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 11:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 11:00:00,670.7828,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 12:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 12:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 12:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 12:00:00,653.6417,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 13:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 13:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 13:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 13:00:00,604.9992,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 14:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 14:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 14:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 14:00:00,609.9052,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 15:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 15:00:00,58.5204,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 15:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 15:00:00,647.3386,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 16:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 16:00:00,610.2479,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 17:00:00,58.8209,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 17:00:00,672.8823,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 18:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 18:00:00,690.3857,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 19:00:00,87.9307,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 19:00:00,726.4189,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 20:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 20:00:00,667.9835,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 21:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 21:00:00,554.9616,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 22:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 22:00:00,874.7819,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-19 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-19 23:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-19 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-19 23:00:00,595.5515,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 00:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 00:00:00,87.9307,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 00:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 00:00:00,559.1606,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 01:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 01:00:00,0.0,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 01:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 01:00:00,666.2339,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 02:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 02:00:00,87.9307,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 02:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 02:00:00,801.3003,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 03:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 03:00:00,29.4103,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 03:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 03:00:00,712.427,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 04:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 04:00:00,29.1102,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 04:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 04:00:00,751.2627,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 05:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 05:00:00,146.7518,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 05:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 05:00:00,725.7252,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 06:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 06:00:00,410.2431,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 06:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 06:00:00,739.0158,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 07:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 07:00:00,322.3125,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 07:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 07:00:00,723.9695,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 08:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 08:00:00,263.79200000000003,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 08:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 08:00:00,592.7522,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 09:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 09:00:00,234.3818,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 09:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 09:00:00,717.6711,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 10:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 10:00:00,234.3818,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 10:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 10:00:00,723.6196,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 11:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 11:00:00,205.2716,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 11:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 11:00:00,740.0655,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 12:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 12:00:00,175.8614,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 12:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 12:00:00,512.9721,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 13:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 13:00:00,204.9715,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 13:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 13:00:00,775.4067,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 14:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 14:00:00,175.8614,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 14:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 14:00:00,727.4687,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 15:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 15:00:00,205.2731,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 15:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 15:00:00,681.6392,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 16:00:00,175.8613,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 16:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 16:00:00,666.2339,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 17:00:00,205.2717,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 17:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 17:00:00,776.8175,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 18:00:00,204.9715,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 18:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 18:00:00,564.7592,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 19:00:00,205.2716,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 19:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 19:00:00,680.2305,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 20:00:00,204.9715,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 20:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 20:00:00,881.7802,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 21:00:00,117.3409,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 21:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 21:00:00,703.6746,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 22:00:00,29.4091,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 22:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 22:00:00,670.796,kWh_thermal
hotwater,Bobcat_public_Angie,2017-02-20 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Alissa,2017-02-20 23:00:00,58.5204,kWh_thermal
hotwater,Bobcat_science_Tammy,2017-02-20 23:00:00,0.0,kWh_thermal
hotwater,Bobcat_education_Dylan,2017-02-20 23:00:00,919.9207,kWh_thermal
